ip, mean, std
9322078,1.0,0.0
9322095,1.0,0.0
9322177,1.0,0.0
9322780,3.0,2.8284271247461903
9322386,1.0,0.0
9321653,1.0,0.0
9321671,1.0,0.0
9322520,1.0,0.0
9321770,1.0,0.0
9322684,1.0,0.0
9322814,1.0,0.0
9322820,1.0,0.0
9322825,11.0,0.0
9322005,1.0,0.0
9322022,1.0,0.0
9322967,1.0,0.0
9321416,1.0,0.0
9321440,1.0,0.0
9322151,2.0,1.0
9322353,1.0,0.0
9322361,1.0,0.0
9322640,2.3333333333333335,0.9428090415820634
9322572,1.0,0.0
9322592,1.0,0.0
9322596,1.0,0.0
9322843,1.0,0.0
9322345,9.25,1.299038105676658
9322616,1.0,0.0
9322680,1.0,0.0
9322890,1.0,0.0
9322898,5.5,4.5
9322904,1.0,0.0
9322917,5.0,0.0
9322931,3.0,3.4641016151377544
9321962,1.0,0.0
9321321,1.0,0.0
9321327,1.0,0.0
9321411,1.5,0.5
9322648,2.0,0.0
9322656,1.0,0.0
9322663,1.0,0.0
9322923,1.0,0.0
9322945,1.0,0.0
9322955,1.0,0.0
9322959,1.0,0.0
9321391,1.0,0.0
9322402,1.0,0.0
9322424,1.0,0.0
9322455,1.0,0.0
9322286,1.0,0.0
9322465,1.0,0.0
9322477,1.0,0.0
9322755,1.0,0.0
9322758,1.0,0.0
9322762,1.0,0.0
9322765,1.0,0.0
9322769,10.5,0.5
9322775,1.0,0.0
9322876,1.0,0.0
9323005,1.5,0.5
9323008,1.0,0.0
9321298,1.0,0.0
9321663,1.0,0.0
9322446,1.0,0.0
9322453,1.0,0.0
9322743,1.0,0.0
9322751,1.0,0.0
9322997,1.0,0.0
9323251,1.0,0.0
9323277,1.0,0.0
9323279,1.0,0.0
9323282,1.0,0.0
9323344,9.0,0.0
9323347,1.0,0.0
9323385,1.0,0.0
9323409,1.0,0.0
9325104,1.5,0.7637626158259734
9325109,1.0,0.0
9325091,1.0784313725490196,0.2688492000157274
9325099,1.0,0.0
9325206,1.0,0.0
9325220,1.0,0.0
9325229,1.0,0.0
9325237,1.0,0.0
9325245,1.0,0.0
9325249,1.0,0.0
9325083,1.5358649789029535,0.49871204445881373
9325072,1.2804232804232805,0.44920603760404537
9325063,1.0,0.0
9325067,1.3855421686746987,0.4867231295596182
9325321,1.208955223880597,0.4065623424440664
9325324,1.0321100917431192,0.176292466519042
9325039,3.547169811320755,1.8177950331335133
9325046,1.0,0.0
9325051,1.0,0.0
9325035,1.38135593220339,0.48571965697990166
9325030,1.7543859649122806,0.8841826784809934
9325012,1.0,0.0
9325017,1.8191489361702127,0.38489473436437294
9325777,1.0,0.0
9325784,1.4918032786885247,0.49993280924514427
9325781,1.0,0.0
9325761,1.6397058823529411,0.7343744248322855
9325743,1.1818181818181819,0.385694607919935
9325750,1.4788732394366197,0.4995534605906535
9325740,1.0,0.0
9324833,1.0,0.0
9324881,1.0,0.0
9325077,1.6956521739130435,0.7480282840906631
9325666,1.0,0.0
9325672,1.7435897435897436,0.7915563610478524
9325683,2.7,2.162560211107812
9325688,1.912621359223301,0.5233721154152837
9325697,1.1304347826086956,0.3961058077888823
9325713,1.3164556962025316,0.5962818082690567
9325753,1.6694915254237288,1.5241284519566525
9325663,1.7540983606557377,0.8229442883941727
9325648,1.3846153846153846,0.737820234355803
9325654,1.4545454545454546,0.655554777357089
9325645,1.0753424657534247,0.26394313517805024
9325632,1.0,0.0
9325637,4.575,3.1771646164465572
9325642,1.37,0.5595533933415114
9325613,1.0,0.0
9325618,1.0,0.0
9325623,5.724137931034483,0.7222196814898855
9325607,1.0,0.0
9325610,1.0,0.0
9325599,1.0,0.0
9325591,1.0,0.0
9325582,5.314285714285714,3.2095520699617763
9325588,1.2160493827160495,0.4115483531057596
9325573,1.0,0.0
9325577,1.0,0.0
9325553,1.0,0.0
9325557,1.367816091954023,0.4822109646759319
9325562,1.2211538461538463,0.41502388182513905
9325567,4.5,2.477110403144577
9325549,1.0,0.0
9325536,1.070967741935484,0.25677095151138585
9325544,1.0,0.0
9326462,1.0,0.0
9326465,1.0,0.0
9326476,6.571428571428571,1.0497813183356477
9324703,3.0,0.7385489458759964
9324723,1.5,1.6583123951777
9325476,1.0121212121212122,0.10942709142586535
9325485,1.0,0.0
9325490,1.1153846153846154,0.319485533189157
9325499,1.04296875,0.20278667738152203
9325507,1.0436363636363637,0.2042846822572812
9325515,1.0771929824561404,0.2668974070980576
9325519,1.0171232876712328,0.1297308008553138
9325468,1.0,0.0
9325472,1.0,0.0
9325463,1.0,0.0
9325451,1.0,0.0
9325454,1.0,0.0
9325459,1.0,0.0
9325446,1.0,0.0
9325532,1.0,0.0
9325433,1.0,0.0
9325442,1.0,0.0
9325416,1.0,0.0
9325420,1.0,0.0
9325411,1.0,0.0
9325399,1.0,0.0
9325403,1.0,0.0
9325382,1.0,0.0
9325390,1.0,0.0
9325378,1.1219512195121952,0.32722946012192017
9325365,1.0,0.0
9325375,1.3009708737864079,0.45868007033078484
9325370,3.8222222222222224,2.2928767848746885
9325346,1.0,0.0
9325351,1.0,0.0
9325356,5.1525423728813555,1.299459592005611
9326229,1.0,0.0
9326243,6.846153846153846,3.109443527908883
9326266,5.6,2.727636339397171
9326272,1.0,0.0
9326277,7.2,0.39999999999999997
9326286,3.0,1.1547005383792515
9325283,1.0,0.0
9325287,1.0,0.0
9325292,1.0,0.0
9325297,3.514792899408284,1.3416694928764172
9325274,1.0,0.0
9325279,1.0,0.0
9325338,1.0,0.0
9325342,1.0,0.0
9325266,1.0,0.0
9325257,1.0,0.0
9325241,1.0,0.0
9325233,1.0,0.0
9325224,1.0,0.0
9325215,1.0,0.0
9325198,1.0,0.0
9325202,1.0,0.0
9325193,1.0,0.0
9325181,1.0,0.0
9325184,1.0,0.0
9325189,1.0,0.0
9325176,1.0,0.0
9325163,1.0,0.0
9325172,1.0,0.0
9325966,1.0,0.0
9325974,1.0,0.0
9325987,1.0,0.0
9326168,5.5,2.471263413143742
9326174,1.0,0.0
9326179,9.642857142857142,2.091040166900635
9326193,6.346153846153846,4.331834819035495
9325055,1.0,0.0
9325008,1.0,0.0
9325772,1.0,0.0
9325764,1.0,0.0
9325746,1.0,0.0
9325733,2.5428571428571427,0.839825054668518
9325628,1.0,0.0
9325594,1.0,0.0
9325541,1.0,0.0
9325481,1.0,0.0
9325438,1.0,0.0
9325430,1.0,0.0
9325395,1.0,0.0
9325387,1.0,0.0
9325361,1.0,0.0
9325271,1.0,0.0
9325315,4.032258064516129,3.30672697515858
9325254,1.0,0.0
9325168,1.0,0.0
9325160,1.0,0.0
9325150,1.0,0.0
9325307,1.0,0.0
9325310,1.0,0.0
9325999,1.0,0.0
9326007,1.0,0.0
9326052,1.0,0.0
9325117,1.0,0.0
9325120,1.0,0.0
9325133,1.0,0.0
9324857,1.0,0.0
9325708,2.8076923076923075,2.542246595332422
9325657,2.3333333333333335,0.9428090415820634
9326240,1.0,0.0
9326253,1.0,0.0
9326255,1.0,0.0
9326258,1.0,0.0
9326261,1.0,0.0
9325094,1.0,0.0
9326452,1.0,0.0
9325141,1.0,0.0
9325146,1.0,0.0
9325946,1.0,0.0
9325954,1.0,0.0
9325727,1.1481481481481481,0.5237828008789241
9324813,1.0,0.0
9324821,1.0,0.0
9325527,1.0,0.0
9325327,1.0,0.0
9326207,1.0,0.0
9326211,1.0,0.0
9326213,1.0,0.0
9326216,1.0,0.0
9326219,1.0,0.0
9326223,10.5,0.5
9326234,5.75,3.2691742076555053
9325129,1.0,0.0
9325719,1.0,0.0
9325700,1.0,0.0
9325691,1.5,0.5
9325524,1.0,0.0
9326415,1.0,0.0
9326419,1.0,0.0
9326423,1.0,0.0
9326484,1.0,0.0
9324694,3.3333333333333335,2.0548046676563256
9325125,1.0,0.0
9325901,1.0,0.0
9325908,1.0,0.0
9325911,1.0,0.0
9324760,1.0,0.0
9324771,5.5,0.5
9324792,1.0,0.0
9324807,1.0,0.0
9324843,1.0,0.0
9324896,1.0,0.0
9325503,1.0,0.0
9325303,1.0,0.0
9326152,1.0,0.0
9326160,1.0,0.0
9325112,1.0,0.0
9325025,1.0,0.0
9325604,1.0,0.0
9326379,1.0,0.0
9326388,1.0,0.0
9326393,8.0,0.0
9325211,1.0,0.0
9325861,1.0,0.0
9325868,1.0,0.0
9324714,1.0,0.0
9324502,1.0,0.0
9324511,1.0,0.0
9324563,1.0,0.0
9324566,1.0,0.0
9324947,1.0,0.0
9324987,1.0,0.0
9324664,2.0,0.0
9326291,1.0,0.0
9326299,12.0,0.0
9326305,1.0,0.0
9326318,6.0,0.0
9326332,2.0,0.0
9326047,1.0,0.0
9325795,10.0,0.0
9325716,1.0,0.0
9324841,1.0,0.0
9325934,1.0,0.0
9324749,1.0,0.0
9326129,1.0,0.0
9325858,1.0,0.0
9327376,4.0,0.0
9327383,1.0,0.0
9327425,2.0,0.0
9327551,1.0,0.0
9327570,1.0,0.0
9327574,1.0,0.0
9327585,1.0,0.0
9327597,1.0,0.0
9327605,1.0,0.0
9328107,10.227799227799228,3.5202447295365027
9328117,7.580357142857143,2.5388823686757895
9328149,7.018072289156627,5.274938350083715
9328256,5.497159090909091,3.2113068880497124
9328298,1.0,0.0
9328302,1.0,0.0
9328203,1.0,0.0
9328211,6.664233576642336,4.078208731341599
9328217,5.924936386768448,3.518864329075049
9328155,1.3,0.9
9328161,1.2702702702702702,0.4440993709501348
9328165,6.225352112676056,5.799944592009724
9328179,4.090497737556561,4.392604874139224
9328134,7.767123287671233,5.978318240508792
9328315,1.0,0.0
9328103,1.0923076923076922,0.28945981111118096
9328271,4.552147239263804,3.889822135812797
9328281,1.0,0.0
9328285,1.0,0.0
9328294,1.0,0.0
9328238,1.2542372881355932,0.43543161283610593
9328250,7.747368421052632,4.26730143015992
9328185,1.0,0.0
9328193,6.404255319148936,5.163948573619061
9328199,1.0,0.0
9328171,1.0,0.0
9328123,1.0,0.0
9328130,1.7727272727272727,0.4190702026042222
9328325,1.0,0.0
9328335,1.0,0.0
9328266,1.0,0.0
9328306,1.0,0.0
9328224,1.0,0.0
9328232,7.333333333333333,5.648992043817295
9328096,1.027027027027027,0.16216216216216212
9328242,1.0,0.0
9328113,1.0,0.0
9328318,1.0,0.0
9328277,1.0,0.0
9328141,1.0,0.0
9328333,1.0,0.0
9328263,1.0,0.0
9327967,5.0,5.656854249492381
9327977,1.0,0.0
9327996,1.0,0.0
9328029,10.25,4.763139720814412
9328049,4.0,4.516635916254486
9328064,2.0,0.8660254037844386
9328312,1.0,0.0
9328322,1.0,0.0
9328289,1.0,0.0
9328372,10.0,2.494438257849294
9328033,1.0,0.0
9328041,1.0,0.0
9328347,1.0,0.0
9328358,1.0,0.0
9328361,1.0,0.0
9328380,1.0,0.0
9328428,1.0,0.0
9328444,1.0,0.0
9328388,1.0,0.0
9328396,7.5,6.5
9328404,1.0,0.0
9328420,13.0,0.0
9329954,7.507788161993769,2.5062106839824607
9329973,6.266816143497758,3.2939844883129146
9330011,9.36969696969697,4.267174556548096
9330047,6.874251497005988,4.269624842539525
9330070,6.074712643678161,4.383897347327954
9330135,1.0,0.0
9330139,1.0,0.0
9330093,6.158536585365853,3.9151659846915687
9330108,3.623931623931624,2.071164328182823
9330083,1.0,0.0
9329961,1.0,0.0
9329969,1.0,0.0
9329990,6.376470588235295,5.208537043305717
9330077,1.15,0.47696960070847283
9330087,5.926470588235294,4.15266100538023
9329944,10.158798283261802,2.9828727573178475
9329950,1.0,0.0
9329936,1.0,0.0
9329833,1.0,0.0
9329850,1.0,0.0
9329858,8.25,4.205650960315181
9329878,2.8,3.6
9329893,1.5833333333333333,0.6400954789890507
9329986,1.2765957446808511,0.44731480939635404
9330041,8.062068965517241,5.226221275723976
9329979,1.0,0.0
9330103,1.0,0.0
9330218,1.0,0.0
9330221,1.0,0.0
9330232,7.428571428571429,2.920721185751553
9330240,1.0,0.0
9330023,1.0,0.0
9330031,1.1346153846153846,0.5556993567999958
9330037,1.0,0.0
9330131,1.0,0.0
9330003,1.0,0.0
9330126,1.0,0.0
9330000,1.0,0.0
9330122,1.0,0.0
9330064,5.451612903225806,3.778877710826574
9330160,1.0,0.0
9330172,1.0,0.0
9330152,1.0,0.0
9330164,1.0,0.0
9330149,1.0,0.0
9330182,1.0,0.0
9330060,1.0,0.0
9329997,1.0,0.0
9330118,1.0,0.0
9330020,1.0,0.0
9330180,1.0,0.0
9330114,1.0,0.0
9330143,1.0,0.0
9330017,1.0,0.0
9329917,1.0,0.0
9330288,1.0,0.0
9330312,1.0,0.0
9329815,10.0,0.0
9330264,1.0,0.0
9330053,1.0,0.0
9330100,1.0,0.0
9330256,10.0,0.0
9329841,1.0,0.0
9329925,1.0,0.0
9330202,1.0,0.0
9330210,1.0,0.0
9330280,1.0,0.0
9388797,2.0,0.0
9388799,2.0,0.0
23497125,1.3333333333333333,0.4714045207910317
23497138,1.0,0.0
23498046,6.5,5.024937810560445
23498053,13.4,6.216108107168021
23498061,98.33333333333333,96.75340935709823
23498068,1.6666666666666667,0.47140452079103173
23497838,1.0,0.0
23497850,1.0,0.0
22078661,4.0,0.0
22078669,1.0,0.0
22078685,1.0,0.0
22078693,1.0,0.0
22078730,2.0,0.0
22078762,1.0,0.0
22078773,1.0,0.0
9315786,1.0,0.0
9315806,1.0,0.0
9315822,1.0,0.0
9315838,1.0,0.0
9315854,1.0,0.0
9315870,1.0,0.0
9315878,13.0,0.0
9315884,1.0,0.0
9315899,1.0,0.0
9316819,1.0,0.0
23592983,1.0,0.0
23593151,1.0,0.0
23593136,1.0,0.0
23593239,2.0,1.1547005383792515
23593189,1.8571428571428572,0.6388765649999398
23593197,3.8333333333333335,1.2133516482134197
23593254,1.0,0.0
23593208,1.0,0.0
23593228,1.0,0.0
23593212,1.0,0.0
9316843,1.0,0.0
23593193,1.0,0.0
23593231,2.0,0.7071067811865476
23593216,1.0,0.0
23593250,1.0,0.0
23593235,1.0,0.0
23593258,1.0,0.0
23593111,1.0,0.0
23593114,1.0,0.0
23593182,1.0,0.0
9316875,1.0,0.0
9316917,5.0,0.0
9316921,1.0,0.0
23593204,1.0,0.0
23593226,1.0,0.0
9317459,1.0,0.0
23593139,1.0,0.0
23593186,1.0,0.0
23593283,1.0,0.0
9317482,1.0,0.0
23593141,1.0,0.0
9317509,11.0,0.0
9317574,1.0,0.0
9317635,1.0,0.0
9318144,1.7336683417085428,1.0342973292915647
9318149,1.0,0.0
9318157,1.0,0.0
9318164,1.0,0.0
9318137,1.0,0.0
9318169,1.0,0.0
9318178,1.5,0.5
9318161,1.0,0.0
9318191,1.0,0.0
9318199,1.0,0.0
9318202,1.0,0.0
9318212,1.0,0.0
9318298,1.0,0.0
9318308,1.0,0.0
9318354,1.0,0.0
9318357,1.0,0.0
9318400,1.0,0.0
9318408,3.0,0.0
9318411,1.0,0.0
9318427,1.0,0.0
9318449,1.0,0.0
9318570,1.0,0.0
9318573,1.0,0.0
9318864,1.6038338658146964,0.6316351298460712
9318868,1.0,0.0
9318872,1.0,0.0
9318881,1.0,0.0
9318895,1.2142857142857142,0.4103259033241448
9318905,1.0,0.0
9318886,1.0,0.0
9318889,1.0,0.0
9318850,1.0,0.0
9318861,1.0,0.0
9318892,1.0,0.0
9318875,1.0,0.0
9318907,1.0,0.0
9318915,1.0,0.0
9318918,1.0,0.0
9382585,1.0,0.0
22079173,47.333333333333336,61.28802674439945
22079181,1.0,0.0
22079197,31.666666666666668,21.684607956387456
22079205,318.25,186.35500395750043
22079215,1.75,0.4330127018922193
22079217,1.0,0.0
22079249,1.0,0.0
22079260,3.0,0.0
22079374,5.0,2.449489742783178
22079381,1.3333333333333333,0.4714045207910317
22079411,12.25,6.49519052838329
22080128,4.5,3.5
15918624,5.0,2.8284271247461903
15918625,4.5,2.598076211353316
15918627,5.5,2.598076211353316
15918629,5.5,2.598076211353316
15918631,5.5,2.598076211353316
15918633,5.5,2.598076211353316
15918634,1.75,0.4330127018922193
15918657,1.0,0.0
15918673,1.0,0.0
15918681,6.5,2.598076211353316
15918737,39.4,27.68104044287353
15918740,4.6,2.939387691339814
23501994,116.28571428571429,125.39846693721613
23501998,1.7142857142857142,0.45175395145262565
15918972,38.6,30.734996339677675
15918974,4.6,2.939387691339814
15919011,1.3333333333333333,0.4714045207910317
15919030,1.0,0.0
15919041,5.2,3.429285639896449
15919045,1.0,0.0
15919053,1.0,0.0
23502185,4.5,2.179449471770337
23503472,1.12,0.5878775382679627
15919078,14.0,4.242640687119285
15919093,1.0,0.0
15919149,7.666666666666667,4.714045207910317
15919156,1.6666666666666667,0.4714045207910317
15920280,1.0,0.0
15920288,1.0,0.0
15920300,1.0,0.0
15920304,1.0,0.0
15920307,2.0,0.0
15920319,2.0,0.0
15920325,1.0,0.0
15920336,1.2,0.4000000000000001
15920339,1.0,0.0
15920360,1.0,0.0
15920363,2.8,1.469693845669907
15920366,1.0,0.0
15920377,1.6,0.4898979485566356
15921925,9.271014492753624,5.604128950126421
15921938,1.6198830409356726,2.585149217656245
15921791,4.858974358974359,2.296733237327553
15921798,1.9589041095890412,1.3491586029857672
15921956,7.596774193548387,4.5665674177952855
15921979,2.142857142857143,1.355261854357877
15921989,1.0,0.0
15921933,5.55,3.3387872049593095
15921946,4.28125,3.4931573737093493
15921910,1.1612903225806452,0.3677985242255285
15921964,22.75438596491228,70.72141557628909
15921935,5.454545454545454,3.367319850445843
15921904,4.857142857142857,3.4196312010245222
15921912,3.215686274509804,2.688492000157272
15921917,5.260869565217392,3.416295874880555
15921907,5.565217391304348,3.3339633935097077
15921948,2.090909090909091,2.0205555246266247
15921915,5.48,3.36
15921776,4.2,2.5219040425836985
15921812,11.6,6.216108107168022
15921823,6.5,6.726812023536855
15921853,1.7777777777777777,2.199887763691481
15921856,2.0,2.449489742783178
15921825,1.5,0.5
15921833,1.5,0.5
15921846,1.0,0.0
15921849,1.0,0.0
15921851,1.0,0.0
15922348,4.889796659404502,0.8007923831183433
15922310,37.07843959731544,66.57466298519383
15922316,1.4597766267400454,0.9293168099231303
15922333,1.4849709003765834,0.8165504346330683
15922344,3.9972677595628414,3.2638930741283496
15922365,1.4862258953168044,1.7594147611033941
15922326,48.706765362666445,69.05927654438287
15922340,5.193251533742331,3.329928034638582
15922468,9.884464285714285,18.199765738253262
15922472,4.243404255319149,2.801187431256215
15922336,4.298913043478261,3.3366865419746996
15922304,11.226437004064254,34.223253719695315
15922395,8.53968253968254,4.686439054370607
15922458,1.2954545454545454,1.4074403823082782
15922464,35.92385466034755,62.295602326214286
15922514,6.2,7.493997598078079
15922522,6.052631578947368,7.437272308486607
15922538,2.2637362637362637,4.260307900019744
15922191,3.819858156028369,4.649327766424289
15922198,1.2612450521770422,0.6664574707484868
15922319,8.327830555988164,29.48582082558574
15922362,3.536529680365297,3.1977858796711387
15922545,1.1994851994851994,0.9586561500362419
15922353,4.860183700247849,0.7381188156352512
15922480,4.535211267605634,3.4266190207130545
15922490,2.051282051282051,2.500755967228018
15922237,4.5,2.4737754985833504
15922278,1.9800995024875623,3.7681041579716363
15922286,3.10989010989011,5.413557562493415
15922393,1.3659942363112392,1.3900829614581374
15922484,6.4035087719298245,2.9371166737442067
15922500,2.142857142857143,1.7804684853180868
15922503,1.0857142857142856,0.5276052946462685
15922597,2.911764705882353,0.7809363557265753
15922613,10.0,7.14142842854285
15922629,1.6388888888888888,2.709579485391473
15922120,1.3316326530612246,0.7334704950419227
15922358,2.8392857142857144,3.054719917686451
15922488,2.3333333333333335,2.054804667656326
15922243,8.41891891891892,3.3631820387630333
15922254,8.389830508474576,8.883458154617033
15922367,3.391304347826087,3.074992123493378
15922378,4.522388059701493,6.566214313938729
15922390,1.2175438596491228,1.1615360077066668
15922229,2.4,2.7999999999999994
15922562,1.0,0.0
15922589,2.038095238095238,5.447452544908027
15922386,2.3317535545023698,1.5800552680729552
15922226,2.0555555555555554,1.5082079956109145
15922559,1.6903225806451614,0.4623605901204888
15922573,6.234146341463415,4.413262150365928
15922476,3.7184466019417477,3.411623409168074
15922437,8.414634146341463,6.359074981650135
15922445,6.5,7.628719972646304
15922204,9.88888888888889,6.471208790471571
15922212,2.0441176470588234,1.7441821235974222
15922220,1.6813186813186813,1.9772281679443435
15922370,7.486187845303867,3.831546482936354
15922453,1.5022421524663676,1.2876593965918328
15922215,5.375,3.3888604279314896
15922223,5.333333333333333,3.39934634239519
15922420,6.764705882352941,2.6685402875797064
15922432,2.5057471264367814,2.348262077926923
15922184,10.08,4.462465686142581
15922404,3.2857142857142856,3.010186786529354
15922416,1.963855421686747,1.6015488221404677
15922176,4.974789915966387,1.2193274415210278
15922424,9.8,5.1768716422179155
15922402,2.606741573033708,2.2764943358825636
15922294,1.65,0.47696960070847294
15922669,4.843283582089552,1.7053667597478384
15922270,6.2,7.493997598078079
15922621,9.0,8.0
15922645,7.454545454545454,1.020452014574711
15922661,1.2,0.4
15922506,9.58695652173913,5.399581654312481
15922530,5.925,7.100660180574761
15922492,8.65137614678899,3.91744193539983
15922157,5.666666666666667,3.299831645537222
15922240,3.909090909090909,3.1175323999058637
15922251,5.5,3.1490739379485304
15922408,10.511627906976743,4.9149609902791065
15922235,5.9375,3.0714155938264036
15922112,2.0,1.0
15922128,1.1428571428571428,0.34992710611188266
15922262,12.375,6.5752851649187045
15922605,11.666666666666666,7.542472332656507
15922154,4.5,3.5
15922697,32.0,16.232683080747925
15922924,9.70446735395189,6.215097512301944
15922928,29.282672344956083,37.791816582132086
15922933,1.8480605182681473,1.464124836541694
15922944,4.6730645369058355,1.0413065599508646
15922921,2.0111150162551623,0.8369432139957701
15922916,20.52530077848549,32.634937854817345
15923028,32.36604361370716,48.717134136670474
15923068,8.238095238095237,2.348348191607231
15923076,12.222222222222221,6.972609550994327
15923092,10.428571428571429,7.871415607974813
15922842,11.004885993485342,8.591051452072026
15922849,1.8656957928802589,0.5424574772069873
15922960,1.8511843460350155,2.2198885995564894
15922912,71.43653184165233,63.14796944433545
15922936,5.258485639686684,3.166984514992329
15923032,5.855291576673866,2.116251288343385
15923062,1.901840490797546,0.29753020007318015
15922940,5.438775510204081,3.1825940085209874
15923051,1.0,0.0
15923100,1.1658536585365853,0.38484064240616556
15922952,2.768935762224353,2.9846705692902087
15923046,1.0,0.0
15923040,1.0,0.0
15923024,11.919896640826874,22.503623028958053
15922948,4.042567567567567,1.8286973363947518
15922831,3.0,0.0
15922956,5.668463611859838,3.078584853712179
15923018,1.7448979591836735,0.45872993455079697
15922893,1.0,0.0
15922995,7.363636363636363,3.226952608963425
15923003,4.096774193548387,3.1283116341237864
15922989,1.7386363636363635,0.4393776120268463
15922980,1.2241992882562278,0.9024984002309487
15922877,8.04,2.5996922894835093
15922885,3.2714285714285714,2.7847617419060593
15922890,3.5970149253731343,3.2047525412305253
15922973,1.8873873873873874,0.4848362065979684
15922977,1.2260536398467432,0.9047825996770276
15922871,1.0,0.0
15922863,1.6785714285714286,0.5380899704756914
15923128,1.0,0.0
15923150,14.865853658536585,4.363826344944085
15923166,9.538461538461538,6.25872172517169
15922962,1.0,0.0
15922835,7.434782608695652,3.173615233199069
15923084,1.0,0.0
15923181,1.0,0.0
15922888,1.0,0.0
15922899,1.0,0.0
15923114,2.7777777777777777,0.47790695928014615
15923117,1.0,0.0
15923453,1.0,0.0
15923464,1.0,0.0
15923508,5.4,1.2
15923524,6.6,2.8000000000000003
15923748,100.57692307692308,98.70914887805574
15923761,2.128749085588881,0.9689171328556134
15923795,1.0,0.0
15923810,1.0,0.0
15923757,70.07544910179641,78.80367667268854
15923773,98.51986183074266,79.02200696503658
15923777,2.1845238095238093,1.1424695523315047
15923783,1.2771084337349397,1.3230722402426753
15924352,51.251620799153216,74.5259555530133
15924355,6.350615410554712,4.247778607318069
15924364,1.5114093959731543,3.301525581903858
15924373,1.0301337987201862,1.6341040795055481
15924382,1.0939986561516426,1.0697655489903186
15924367,34.17155705452502,52.40986609907954
15924370,1.837146442706825,2.3177933149525614
15924524,12.308503354785705,9.362157811988176
15924529,5.795992469069392,3.490583671057709
15924359,8.319011183048852,6.467517239706492
15924506,6.3844080447854035,3.971944621634487
15924520,1.6264312051232293,0.6223535189538791
15924496,40.80410447761194,72.02031780812348
15924501,5.866301546391752,5.28563980285865
15924474,1.280701754385965,0.5381705842167709
15924376,7.290255341323606,6.640211317750962
15924725,4.0,2.0
15923709,32.1,65.61851872756654
15923780,2.6538461538461537,1.4920895954823712
15924396,1.0,0.0
15924407,1.1448721716132824,0.8087055752454334
15924685,6.34054054054054,1.7203801370406575
15923786,5.410611303344868,1.4471952653709552
15924432,1.0255863539445629,0.229456406628792
15924466,6.538461538461538,3.6923076923076903
15923957,1.0,0.0
15923962,1.0,0.0
15924004,12.11111111111111,2.705732369307982
15924014,3.5,5.5901699437494745
15924035,1.368421052631579,1.5630781478860523
15924041,1.0,0.0
15924043,1.3043478260869565,1.4275178399462607
15924046,1.2173913043478262,1.019655599961615
15924286,10.148073022312373,30.138092945443066
15924223,1.0,0.0
15924240,8.814814814814815,2.0769820883522514
15924304,1.2071197411003236,0.7619830270095398
15924617,2.111111111111111,1.4332902663641884
15924248,2.0,0.8686144242205928
15924516,2.0120805369127517,0.41594281222784635
15924609,1.0,0.0
15924642,10.496598639455783,2.3484664258182226
15923920,68.84615384615384,81.64260403061262
15923925,87.5813953488372,82.99207935256413
15923930,2.0,0.4472135954999579
15923940,98.12396694214875,99.31522319270641
15923948,2.1055900621118013,0.816008193784595
15923803,1.2857142857142858,0.6998542122237652
15923799,7.62962962962963,1.3374422285383551
15923764,5.662319835277969,1.0399901532441047
15923972,1.0,0.0
15923983,1.0,0.0
15924415,1.0,0.0
15924418,1.0960629921259843,0.6461761022253247
15924421,1.0142857142857142,0.20013909819694642
15924254,1.0,0.0
15924269,1.0,0.0
15924576,8.99537037037037,7.99565720388794
15923996,1.0,0.0
15924272,1.0,0.0
15924275,2.4166666666666665,2.0190069065976184
15924666,1.0,0.0
15924677,7.8930817610062896,2.3912608052235047
15924016,1.0,0.0
15924024,13.666666666666666,4.714045207910316
15924409,1.6,0.4898979485566356
15924290,1.0,0.0
15924693,1.0,0.0
15924701,9.285714285714286,4.589250972631146
15924757,5.619047619047619,1.3619380615309613
15924032,4.5,3.5
15924039,1.0,0.0
15924430,1.956964892412231,0.20844206093106954
15924423,7.052816901408451,6.197324808985849
15924301,1.0,0.0
15924741,1.0,0.0
15924749,2.6956521739130435,3.431754306203673
15924434,1.0,0.0
15924446,2.3587443946188342,1.4120458423239262
15924462,1.9958904109589042,0.5979275523449773
15924320,1.0,0.0
15924328,1.0,0.0
15924772,1.0,0.0
15924796,9.0,8.0
15923656,6.5,3.905124837953327
15923815,1.0,0.0
15923818,1.0,0.0
15923821,1.0,0.0
15924055,2.0,0.816496580927726
15924063,2.8,2.6381811916545836
15924075,1.2,0.4
15924454,1.5714285714285714,0.4948716593053935
15924788,1.0,0.0
15923667,1.6666666666666667,0.47140452079103173
15923834,1.4285714285714286,0.4948716593053935
15923844,1.5,0.5
15923848,1.0,0.0
15924079,5.285714285714286,1.7496355305594131
15924095,1.6666666666666667,0.4714045207910317
15924107,1.2,0.4
15924479,1.0,0.0
15923852,1.5,0.5
15923860,4.75,3.2691742076555053
15923864,1.0,0.0
15924511,44.905533063427804,59.03446450231269
15924127,1.75,0.4330127018922193
23498057,1.8,0.4000000000000001
22080200,76.8,81.74203325095357
22080203,1.8,0.4000000000000001
22080229,1.6,0.4898979485566356
22080316,1.0,0.0
22080329,121.6,96.11160179707754
22080335,1.8,0.4000000000000001
22080956,1.0,0.0
22074623,1.0,0.0
22074634,3.0,0.0
22904850,3.3333333333333335,3.2998316455372216
22074668,5.5,2.598076211353316
22074676,169.5,96.12881982007269
22904721,4.909090909090909,0.5142594772265805
